SHAPE,PNU,LD_CPSG_CODE,LD_EMD_LI_CODE,REGSTR_SE_CODE,MNNM,SLNO,LNM_LNDCGR_SMBOL,SRC_OBJECTID,SRC_LD_CPSG_CODE,ISSU_CONFM_CODE,STDR_YEAR,STDR_MT,ADSTRD_EMD_CODE,PBLNTF_PCLND,LNDCGR_CODE,LNDCGR_CODE_NM,LNDPCL_AR,PRPOS_AREA_1,PRPOS_AREA_1_NM,PRPOS_AREA_2,PRPOS_AREA_2_NM,LAD_USE_SITTN,LAD_USE_SITTN_NM,TPGRPH_HG_CODE,TPGRPH_HG_CODE_NM,TPGRPH_FRM_CODE,TPGRPH_FRM_CODE_NM,ROAD_SIDE_CODE,ROAD_SIDE_CODE_NM,FRST_REGIST_DT
198517.097 452741.994 198515.59 452746.527 198511.639 452757.061 198510.367 452756.479 198514.079 452746.152 198515.826 452741.568 198517.097 452741.994,1111014100101750014,11110,14100,1,0175,0014,175-14도,195458,11110,1,2018,01,904,2775000,14,도로,21.1,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198519.919 452733.81 198520.044 452733.883 198518.717 452737.689 198517.32 452737.086 198518.709 452733.498 198519.919 452733.81,1111014100101750016,11110,14100,1,0175,0016,175-16 도,195465,11110,1,2018,01,904,2775000,14,도로,6,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198487.441 452769.892 198489.996 452770.931 198486.563 452779.738 198472.569 452774.884 198476.723 452763.669 198484.181 452766.5 198490.737 452769.032 198490.501 452769.638 198487.826 452768.735 198487.441 452769.892,1111014100101750021,11110,14100,1,0175,0021,175-21대,194963,11110,1,2018,01,904,4175000,08,대,171.2,13,제1종일반주거지역,00,지정되지않음,160,주거기타,02,평지,03,세로장방,10,세로한면(불),2018-08-07Z
198488.314 452756.048 198480.629 452753.146 198485.446 452740.547 198495.216 452744.229 198493.302 452749.306 198491.202 452749.131 198488.314 452756.048,1111014100101750025,11110,14100,1,0175,0025,175-25대,195459,11110,1,2018,01,904,4217000,08,대,123.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,11,세로각지(불),2018-08-07Z
198495.211 452758.691 198494.757 452758.489 198491.237 452757.175 198488.314 452756.048 198491.202 452749.131 198493.302 452749.306 198495.216 452744.229 198500.019 452746.012 198495.211 452758.691,1111014100101750026,11110,14100,1,0175,0026,175-26대,163254,11110,1,2018,01,904,4175000,08,대,88.3,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198316.173 453062.628 198309.341 453063.124 198308.05 453063.279 198307.861 453060.442 198307.536 453060.507 198307.335 453058.284 198312.975 453056.318 198315.845 453056.421 198316.173 453062.628,1111014200101220005,11110,14200,1,0122,0005,122-5대,231345,11110,1,2018,01,904,7420000,08,대,55.5,13,제1종일반주거지역,00,지정되지않음,320,주상나지,02,평지,07,부정형,04,중로한면,2018-08-07Z
198314.717 453064.877 198305.598 453065.71 198304.781 453061.067 198307.536 453060.507 198307.861 453060.442 198308.05 453063.279 198309.341 453063.124 198314.42 453062.755 198314.717 453064.877,1111014200101220008,11110,14200,1,0122,0008,122-8 도,229746,11110,1,2018,01,904,7420000,14,도로,25.8,13,제1종일반주거지역,00,지정되지않음,320,주상나지,02,평지,07,부정형,04,중로한면,2018-08-07Z
198316.387 453082.86 198314.958 453083.33 198314.567 453085.511 198305.744 453086.331 198304.578 453082.006 198304.243 453078.956 198308.153 453077.964 198315.011 453077.32 198316.387 453082.86,1111014200101230000,11110,14200,1,0123,0000,123대,163398,11110,1,2018,01,904,3889000,08,대,86,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,10,세로한면(불),2018-08-07Z
198292.851 453079.696 198288.825 453079.811 198287.336 453079.989 198285.76 453073.565 198288.937 453073.073 198288.717 453070.556 198290.804 453069.762 198289.29 453063.818 198299.753 453060.928 198299.658 453063.883 198299.968 453067.283 198298.564 453068.264 198299.883 453074.945 198300.08 453079.2 198299.683 453079.354 198297.509 453079.16 198292.851 453079.696,1111014200101250000,11110,14200,1,0125,0000,125대,163405,11110,1,2018,01,904,7420000,08,대,190.4,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,04,중로한면,2018-08-07Z
198288.717 453070.556 198288.937 453073.073 198285.76 453073.565 198287.336 453079.989 198286.613 453080.468 198283.092 453080.774 198282.225 453072.538 198282.218 453070.662 198282.619 453070.563 198285.508 453070.121 198288.717 453070.556,1111014200101260000,11110,14200,1,0126,0000,126대,163404,11110,1,2018,01,904,3630000,08,대,49.6,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,07,부정형,10,세로한면(불),2018-08-07Z
198282.076 453068.203 198282.619 453070.563 198282.218 453070.662 198282.225 453072.538 198283.092 453080.774 198279.96 453081.363 198275.433 453082.632 198273.417 453083.851 198271.172 453080.373 198270.324 453077.475 198267.8 453073.302 198268.822 453072.403 198267.6 453069.362 198273.475 453067.958 198281.542 453066.014 198282.076 453068.203,1111014200101270000,11110,14200,1,0127,0000,127 대,209933,11110,1,2018,01,904,7956000,08,대,187.4,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,05,중로각지,2018-08-07Z
198282.619 453070.563 198282.076 453068.203 198281.542 453066.014 198289.29 453063.818 198290.804 453069.762 198288.717 453070.556 198285.508 453070.121 198282.619 453070.563,1111014200101280003,11110,14200,1,0128,0003,128-3대,163415,11110,1,2018,01,904,7650000,08,대,42,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,04,중로한면,2018-08-07Z
198268.822 453072.403 198267.8 453073.302 198265.532 453069.856 198267.6 453069.362 198268.822 453072.403,1111014200101290000,11110,14200,1,0129,0000,129 도,207429,11110,1,2018,01,904,1458000,14,도로,6.2,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198315.845 453056.421 198312.975 453056.318 198315.707 453055.236 198315.845 453056.421,1111014200101360000,11110,14200,1,0136,0000,136도,195498,11110,1,2018,01,904,2524000,14,도로,1.2,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198333.096 453048.565 198333.835 453050.58 198331.951 453050.661 198331.139 453048.832 198332.933 453048.046 198333.096 453048.565,1111014200101410000,11110,14200,1,0141,0000,141도,163428,11110,1,2018,01,904,2524000,14,도로,5,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,04,사다리형,04,중로한면,2018-08-07Z
198331.951 453050.661 198330.505 453050.71 198328.682 453050.646 198327.082 453050.484 198331.139 453048.832 198331.951 453050.661,1111014200101410002,11110,14200,1,0141,0002,141-2도,207267,11110,1,2018,01,904,2524000,14,도로,4.6,13,제1종일반주거지역,00,지정되지않음,910,도로등,02,평지,05,삼각형,04,중로한면,2018-08-07Z
198365.115 453065.008 198366.141 453069.551 198354.896 453084.55 198353.294 453082.692 198350.268 453077.503 198346.547 453072.098 198340.673 453061.53 198346.533 453060.029 198348.459 453059.2 198355.755 453056.697 198356.074 453057.996 198362.477 453055.444 198365.115 453065.008,1111014200101420002,11110,14200,1,0142,0002,142-2대,163402,11110,1,2018,01,904,6981000,08,대,413.2,13,제1종일반주거지역,00,지정되지않음,310,주상용,02,평지,04,사다리형,09,세로각지(가),2018-08-07Z
198369.572 453071.534 198357.906 453085.369 198357.403 453084.955 198366.247 453074.02 198366.744 453072.622 198369.075 453069.803 198369.572 453071.534,1111014200101420003,11110,14200,1,0142,0003,142-3구,163400,11110,1,2018,01,904,2258000,18,구거,19.8,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198362.048 453053.68 198362.477 453055.444 198356.074 453057.996 198355.755 453056.697 198354.104 453051.328 198354.816 453051.273 198351.965 453044.599 198358.327 453042.564 198358.952 453042.39 198362.048 453053.68,1111014200101430000,11110,14200,1,0143,0000,143대,163426,11110,1,2018,01,904,6885000,08,대,95.9,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198354.057 453000 198353.876 453016.299 198359.159 453034.81 198369.075 453069.803 198366.744 453072.622 198366.141 453069.551 198365.115 453065.008 198362.477 453055.444 198362.048 453053.68 198358.952 453042.39 198358.186 453039.558 198353.847 453025.272 198352.324 453020.559 198351.226 453017.049 198350.004 453012.434 198351.898 453011.889 198351.671 453009.168 198351.989 453000 198354.057 453000,1111014200101430001,11110,14200,1,0143,0001,143-1도,163414,11110,1,2018,01,904,2524000,14,도로,178.5,13,제1종일반주거지역,00,지정되지않음,910,도로등,00,지정되지않음,00,지정되지않음,00,지정되지않음,2018-08-07Z
198347.346 453023.264 198343.771 453029.588 198329.819 453035.656 198330.005 453036.33 198326.921 453037.787 198315.584 453042.516 198312.685 453041.926 198312.367 453036.026 198312.75 453035.982 198311.595 453026.045 198309.444 453015.732 198307.733 453000.813 198307.559 453000 198305.172 452986.666 198312.048 452985.601 198315.719 453000 198316.49 453003.022 198328.887 453001.132 198328.662 453000 198326.164 452987.456 198333.377 452986.855 198339.534 452985.88 198339.957 452993.73 198340.767 452999.887 198340.799 453000 198342.604 453006.276 198343.854 453010.442 198346.986 453010.085 198347.346 453023.264,1111014200101440002,11110,14200,1,0144,0002,144-2대,163431,11110,1,2018,01,904,7932000,08,대,1513.5,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,05,중로각지,2018-08-07Z
198336.836 454010.384 198336.249 454018.693 198335.888 454018.336 198332.746 454014.657 198334.386 454008.458 198336.836 454010.384,1111014000200040002,11110,14000,2,0004,0002,산4-2임,162075,11110,1,2018,01,904,399300,05,임야,36,43,자연녹지지역,00,지정되지않음,910,도로등,05,고지,07,부정형,04,중로한면,2018-08-07Z
198145.325 453741.777 198146.85 453745.855 198149.882 453756.172 198154.233 453769.659 198153.077 453769.557 198147.903 453753.977 198144.064 453741.349 198144.516 453738.317 198146.495 453737.969 198145.325 453741.777,1111014000200050006,11110,14000,2,0005,0006,산5-6임,162736,11110,1,2018,01,904,94100,05,임야,96,43,자연녹지지역,00,지정되지않음,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198150.386 453720.376 198146.495 453737.969 198144.516 453738.317 198148.22 453716.66 198148.325 453702.78 198150.85 453702.169 198150.386 453720.376,1111014000200050007,11110,14000,2,0005,0007,산5-7임,162753,11110,1,2018,01,904,94100,05,임야,93,43,자연녹지지역,00,지정되지않음,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198150.85 453695.906 198150.85 453702.169 198148.325 453702.78 198148.479 453693.081 198148.861 453692.394 198150.85 453695.906,1111014000200050008,11110,14000,2,0005,0008,산5-8임,162775,11110,1,2018,01,904,95300,05,임야,22,43,자연녹지지역,00,지정되지않음,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198185.451 453936.922 198183.166 453939.412 198168.359 453931.152 198163.398 453927.72 198162.026 453926.485 198147.97 453910.65 198147.058 453909.467 198139.631 453887.318 198129.413 453856.401 198127.72 453851.688 198148.332 453800.483 198152.631 453787.794 198190.05 453787.249 198190.552 453800 198191.068 453817.051 198179.827 453837.565 198179.849 453837.972 198182.518 453846.747 198187.526 453862.918 198208.917 453899.942 198220.071 453896.011 198221.308 453900.251 198221.65 453901.651 198221.659 453904.923 198220.839 453911.347 198217.192 453926.106 198212.004 453928.121 198203.447 453937.842 198197.902 453937.588 198194.967 453936.707 198189.575 453936.563 198185.451 453936.922,1111014000200050014,11110,14000,2,0005,0014,산5-14임,192419,11110,1,2018,01,904,114000,05,임야,8522,43,자연녹지지역,13,제1종일반주거지역,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198206.845 453793.199 198193.959 453787.345 198190.05 453787.249 198152.631 453787.794 198155.55 453779.965 198155.459 453778.509 198153.077 453769.557 198154.233 453769.659 198185.215 453767.459 198190.268 453766.981 198196.273 453766.884 198201.679 453766.328 198212.988 453767.438 198218.385 453763.15 198225.964 453757.162 198227.489 453757.601 198216.579 453767.58 198206.845 453793.199,1111014000200050016,11110,14000,2,0005,0016,산5-16임,162720,11110,1,2018,01,904,429100,05,임야,1250,43,자연녹지지역,14,제2종일반주거지역,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198179.964 453746.465 198197.374 453751.672 198201.679 453766.328 198196.273 453766.884 198190.268 453766.981 198185.215 453767.459 198154.233 453769.659 198149.882 453756.172 198146.85 453745.855 198145.325 453741.777 198146.495 453737.969 198177.474 453732.218 198179.964 453746.465,1111014000200050017,11110,14000,2,0005,0017,산5-17임,162737,11110,1,2018,01,904,335200,05,임야,1437,43,자연녹지지역,14,제2종일반주거지역,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198177.409 453718.289 198174.602 453719.26 198177.474 453732.218 198146.495 453737.969 198150.386 453720.376 198150.85 453702.169 198169.091 453698.256 198169.723 453700.938 198172.733 453715.131 198180.671 453715.119 198177.409 453718.289,1111014000200050018,11110,14000,2,0005,0018,산5-18임,162754,11110,1,2018,01,904,94100,05,임야,938,43,자연녹지지역,00,지정되지않음,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198171.335 453696.265 198168.637 453696.333 198169.091 453698.256 198150.85 453702.169 198150.85 453695.906 198148.861 453692.394 198171.06 453670.946 198183.722 453659.974 198187.34 453656.756 198188.853 453657.095 198192.61 453658.464 198195.771 453660.325 198191.617 453667.174 198184.137 453685.469 198175.102 453688.736 198174.436 453687.134 198173.442 453686.175 198171.896 453686.006 198171.335 453696.265,1111014000200050019,11110,14000,2,0005,0019,산5-19임,162777,11110,1,2018,01,904,478600,05,임야,877,43,자연녹지지역,14,제2종일반주거지역,720,자연림,03,완경사,07,부정형,12,맹지,2018-08-07Z
198507.655 452999.759 198504.201 453002.775 198501.073 453003.9 198500 453003.564 198495.588 453001.788 198496.379 453000 198497.103 452998.363 198496.434 452998.14 198498.702 452991.131 198496.645 452989.969 198496.884 452987.219 198498.112 452984.782 198500 452985.443 198507.492 452988.56 198509.827 452984.451 198517.306 452990.216 198514.781 452993.46 198511.717 452995.986 198511.188 452995.943 198507.655 452999.759,1111014100100010000,11110,14100,1,0001,0000,1대,163121,11110,1,2018,01,904,6806000,08,대,257.9,13,제1종일반주거지역,00,지정되지않음,330,주상기타,02,평지,07,부정형,04,중로한면,2018-08-07Z
198525.173 452980.539 198521.224 452985.844 198519.043 452987.65 198517.306 452990.216 198509.827 452984.451 198514.99 452974.984 198525.173 452980.539,1111014100100030000,11110,14100,1,0003,0000,3대,194938,11110,1,2018,01,904,3904000,08,대,119,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,08,세로한면(가),2018-08-07Z
198503.544 452747.375 198499.79 452755.299 198499.216 452757.01 198497.616 452759.64 198495.211 452758.691 198500.019 452746.012 198503.544 452747.375,1111014100101750027,11110,14100,1,0175,0027,175-27대,163253,11110,1,2018,01,904,4217000,08,대,44,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,11,세로각지(불),2018-08-07Z
198500 452727.44 198502.953 452728.567 198507.454 452729.712 198506.978 452731.108 198506.171 452733.476 198507.922 452734.277 198507.474 452735.478 198503.635 452745.86 198500 452744.512 198493.81 452742.215 198492.241 452741.52 198497.385 452726.441 198500 452727.44,1111014100101750028,11110,14100,1,0175,0028,175-28 대,211661,11110,1,2018,01,904,4096000,08,대,190,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,04,사다리형,11,세로각지(불),2018-08-07Z
198448.334 452770.207 198440.679 452767.002 198444.922 452755.608 198451.444 452758.156 198451.71 452758.344 198451.031 452760.237 198455.307 452761.749 198454.923 452762.699 198454.691 452763.183 198451.086 452761.984 198448.334 452770.207,1111014100101750033,11110,14100,1,0175,0033,175-33대,163238,11110,1,2018,01,904,4175000,08,대,100.5,13,제1종일반주거지역,00,지정되지않음,110,단독,02,평지,02,가로장방,10,세로한면(불),2018-08-07Z
